Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match,Boundary_Runs,Running_Runs,Performance
100202,2010,2019-10-06,DC,Chennai,Away,1,6,12,51,0,1,23.52941176470588,Caught,3,5,Win,Yes,6,6,Low
100203,2021,2010-11-24,GT,Dharamsala,Home,1,6,18,40,1,0,45.0,Bowled,1,0,Loss,No,4,14,Low
100204,2024,2019-11-24,PBKS,Chennai,Away,2,7,7,17,1,0,41.17647058823529,LBW,2,0,Win,No,4,3,Low
100205,2010,2019-06-04,GT,Lucknow,Away,1,5,6,8,1,0,75.0,Bowled,0,2,Win,Yes,4,2,Low
100206,2008,2013-10-12,MI,Ahmedabad,Away,2,7,35,50,2,1,70.0,Bowled,4,0,Loss,Yes,14,21,Good
100207,2021,2024-06-13,RR,Delhi,Home,2,1,16,74,0,0,21.62162162162162,Caught,4,1,Loss,No,0,16,Low
100208,2017,2015-08-21,CSK,Lucknow,Away,2,7,12,2,2,0,600.0,Stumped,4,2,Win,No,8,4,Low
100209,2019,2021-07-26,GT,Kolkata,Home,1,3,57,20,3,8,285.0,Hit Wicket,0,2,Loss,No,60,0,Half Century
100210,2011,2012-11-23,LSG,Kolkata,Away,1,1,35,63,0,1,55.55555555555556,Bowled,2,5,Loss,No,6,29,Good
100211,2022,2025-01-25,CSK,Dharamsala,Home,1,4,62,65,2,9,95.38461538461539,Bowled,0,4,Loss,No,62,0,Half Century
100212,2018,2017-02-09,RR,Jaipur,Away,1,7,65,35,7,1,185.71428571428572,Bowled,1,1,Win,Yes,34,31,Half Century
100213,2022,2018-09-30,RR,Hyderabad,Home,1,7,11,69,1,1,15.942028985507244,Caught,2,3,Win,No,10,1,Low
100214,2009,2013-02-12,RR,Chennai,Home,2,6,64,32,11,6,200.0,LBW,0,4,Win,Yes,80,0,Half Century
100215,2020,2018-06-09,LSG,Lucknow,Home,1,7,0,13,0,0,0.0,Bowled,0,0,Win,No,0,0,Low
100216,2019,2023-09-09,CSK,Dharamsala,Away,1,7,44,10,0,1,440.00000000000006,Caught,3,1,Loss,Yes,6,38,Good
100217,2009,2018-08-20,MI,Chennai,Away,2,2,13,51,3,0,25.49019607843137,LBW,1,2,Loss,Yes,12,1,Low
100218,2009,2022-01-25,DC,Delhi,Away,2,3,35,53,8,3,66.0377358490566,Bowled,0,0,Loss,Yes,50,0,Good
100219,2024,2013-11-19,LSG,Bengaluru,Away,1,2,0,46,0,0,0.0,LBW,2,3,Win,Yes,0,0,Low
100220,2016,2009-08-10,GT,Lucknow,Away,1,6,39,75,3,1,52.0,LBW,1,0,Win,Yes,18,21,Good
100221,2020,2016-04-02,KKR,Chennai,Home,1,5,20,76,2,0,26.31578947368421,Not Out,2,5,Win,No,8,12,Low
100222,2025,2015-03-24,KKR,Ahmedabad,Home,2,1,67,12,1,3,558.3333333333333,Caught,1,4,Loss,Yes,22,45,Half Century
100223,2012,2015-12-09,KKR,Jaipur,Home,2,1,18,3,1,0,600.0,Stumped,2,4,Loss,Yes,4,14,Low
100224,2018,2015-01-24,RR,Chennai,Home,2,6,62,56,15,10,110.71428571428572,Bowled,1,2,Win,No,120,0,Half Century
100225,2017,2024-10-03,PBKS,Chennai,Home,1,3,6,1,1,0,600.0,Stumped,4,1,Win,No,4,2,Low
100226,2012,2015-09-21,CSK,Kolkata,Away,1,4,18,41,1,0,43.90243902439025,LBW,2,5,Win,Yes,4,14,Low
100227,2010,2016-02-27,PBKS,Mumbai,Home,2,3,8,7,0,1,114.28571428571428,Caught,3,3,Loss,Yes,6,2,Low
100228,2013,2018-06-01,CSK,Bengaluru,Away,1,3,18,3,2,2,600.0,Run Out,0,0,Win,Yes,20,0,Low
100229,2025,2010-05-20,RR,Dharamsala,Away,1,3,5,4,1,0,125.0,Bowled,0,0,Loss,No,4,1,Low
100230,2017,2014-12-19,DC,Mumbai,Home,2,1,48,51,9,8,94.11764705882352,Caught,1,3,Loss,Yes,84,0,Good
100231,2017,2023-02-22,GT,Kolkata,Home,2,7,24,4,0,3,600.0,Run Out,2,0,Loss,No,18,6,Low
100232,2010,2022-09-10,LSG,Hyderabad,Home,2,1,65,48,12,5,135.41666666666669,Run Out,3,1,Loss,No,78,0,Half Century
100233,2015,2014-04-27,MI,Chennai,Home,2,1,15,11,3,2,136.36363636363635,Hit Wicket,4,1,Loss,No,24,0,Low
100234,2015,2018-12-23,PBKS,Mumbai,Away,1,2,0,5,0,0,0.0,Hit Wicket,1,3,Win,Yes,0,0,Low
100235,2009,2017-10-16,CSK,Hyderabad,Home,2,4,43,19,1,1,226.3157894736842,Hit Wicket,4,3,Loss,No,10,33,Good
100236,2008,2025-12-08,LSG,Hyderabad,Home,1,5,20,54,1,1,37.03703703703704,Caught,4,4,Win,No,10,10,Low
100237,2025,2016-01-03,SRH,Delhi,Away,2,5,12,63,1,1,19.047619047619047,Caught,1,3,Loss,No,10,2,Low
100238,2015,2009-05-26,GT,Delhi,Away,2,7,18,3,2,2,600.0,Hit Wicket,2,2,Win,Yes,20,0,Low
100239,2012,2015-01-13,GT,Jaipur,Away,2,7,27,54,3,1,50.0,Hit Wicket,3,3,Win,Yes,18,9,Low
100240,2010,2015-04-10,LSG,Hyderabad,Home,1,7,29,68,0,1,42.64705882352941,Bowled,1,1,Win,No,6,23,Low
100241,2009,2016-05-18,DC,Delhi,Away,2,4,3,60,0,0,5.0,Bowled,2,1,Loss,No,0,3,Low
100242,2019,2011-12-18,PBKS,Mumbai,Away,1,7,24,4,3,0,600.0,Hit Wicket,4,1,Win,Yes,12,12,Low
100243,2014,2014-05-01,SRH,Lucknow,Home,2,3,12,2,1,2,600.0,Stumped,1,0,Loss,No,16,0,Low
100244,2020,2016-02-12,GT,Delhi,Home,1,4,36,60,4,5,60.0,Caught,4,4,Loss,No,46,0,Good
100245,2017,2023-08-24,CSK,Ahmedabad,Home,1,2,66,44,8,4,150.0,Not Out,2,5,Win,Yes,56,10,Half Century
100246,2020,2023-02-10,RR,Chennai,Home,1,4,32,64,4,2,50.0,Not Out,3,3,Win,No,28,4,Good
100247,2015,2023-09-09,LSG,Ahmedabad,Away,2,2,30,65,2,2,46.15384615384615,Stumped,3,0,Win,No,20,10,Good
100248,2010,2013-04-12,RR,Kolkata,Away,2,3,47,54,5,5,87.03703703703704,Hit Wicket,4,2,Win,No,50,0,Good
100249,2009,2022-07-10,CSK,Ahmedabad,Home,1,7,59,65,8,4,90.76923076923077,Bowled,0,3,Win,No,56,3,Half Century
100250,2021,2021-01-24,GT,Chennai,Away,1,6,57,24,12,1,237.5,LBW,2,3,Win,Yes,54,3,Half Century
100251,2022,2014-06-06,DC,Chennai,Home,2,4,43,63,2,6,68.25396825396825,Run Out,3,5,Loss,Yes,44,0,Good
100252,2009,2020-04-07,DC,Jaipur,Home,1,6,0,42,0,0,0.0,Bowled,0,5,Loss,No,0,0,Low
100253,2012,2010-08-07,SRH,Lucknow,Away,2,5,41,22,4,3,186.36363636363635,Run Out,4,5,Win,No,34,7,Good
100254,2023,2016-05-08,DC,Chennai,Away,1,2,18,3,1,1,600.0,Not Out,1,5,Win,Yes,10,8,Low
100255,2019,2024-03-30,MI,Hyderabad,Away,1,1,13,69,0,2,18.84057971014493,Run Out,0,0,Loss,No,12,1,Low
100256,2011,2020-07-27,PBKS,Ahmedabad,Home,2,6,14,27,0,1,51.85185185185185,Not Out,0,3,Win,No,6,8,Low
100257,2011,2019-10-08,CSK,Delhi,Home,1,3,4,14,1,0,28.57142857142857,Caught,3,2,Loss,Yes,4,0,Low
100258,2023,2015-09-17,DC,Bengaluru,Home,1,2,35,12,1,4,291.66666666666663,Hit Wicket,3,5,Win,Yes,28,7,Good
100259,2016,2022-09-30,DC,Ahmedabad,Away,2,7,25,34,1,0,73.52941176470588,Run Out,2,2,Win,Yes,4,21,Low
100260,2009,2008-07-06,KKR,Chennai,Away,2,3,37,46,7,4,80.43478260869566,Bowled,0,2,Win,No,52,0,Good
100261,2020,2018-07-14,PBKS,Hyderabad,Away,1,7,11,54,0,0,20.37037037037037,Caught,0,5,Loss,No,0,11,Low
100262,2022,2012-05-11,SRH,Jaipur,Home,1,4,3,17,0,0,17.647058823529413,Caught,3,0,Loss,No,0,3,Low
100263,2008,2024-02-05,LSG,Dharamsala,Home,2,4,1,44,0,0,2.272727272727273,Stumped,1,5,Loss,Yes,0,1,Low
100264,2025,2022-01-15,MI,Bengaluru,Home,2,7,30,65,7,3,46.15384615384615,LBW,0,1,Win,No,46,0,Good
100265,2016,2009-06-04,LSG,Kolkata,Away,2,1,38,52,7,6,73.07692307692307,Run Out,3,4,Loss,Yes,64,0,Good
100266,2023,2025-01-03,MI,Mumbai,Away,1,7,26,53,0,4,49.056603773584904,Hit Wicket,0,4,Loss,Yes,24,2,Low
100267,2022,2015-12-10,RR,Bengaluru,Home,2,6,16,59,4,1,27.11864406779661,Caught,2,5,Win,Yes,22,0,Low
100268,2008,2015-12-14,RR,Delhi,Away,2,7,67,14,1,2,478.57142857142856,Caught,1,3,Loss,Yes,16,51,Half Century
100269,2014,2011-01-02,SRH,Kolkata,Away,2,1,32,25,6,0,128.0,Run Out,4,5,Win,No,24,8,Good
100270,2008,2020-03-10,MI,Lucknow,Away,1,2,24,75,3,4,32.0,Caught,4,1,Loss,No,36,0,Low
100271,2024,2016-12-03,SRH,Dharamsala,Home,2,4,18,36,2,3,50.0,Hit Wicket,1,1,Loss,Yes,26,0,Low
100272,2014,2012-12-30,PBKS,Jaipur,Home,2,7,47,23,8,5,204.34782608695653,Not Out,0,5,Loss,No,62,0,Good
100273,2025,2014-09-16,SRH,Bengaluru,Home,2,3,24,4,0,1,600.0,Bowled,1,2,Win,No,6,18,Low
100274,2014,2025-03-13,LSG,Bengaluru,Away,1,7,39,58,1,4,67.24137931034483,Stumped,4,5,Loss,Yes,28,11,Good
100275,2024,2025-11-20,PBKS,Bengaluru,Away,2,2,1,50,0,0,2.0,Hit Wicket,2,0,Win,No,0,1,Low
100276,2025,2024-11-09,DC,Kolkata,Away,1,6,54,58,2,1,93.10344827586206,Run Out,1,1,Win,No,14,40,Half Century
100277,2016,2020-10-11,PBKS,Chennai,Home,2,2,36,75,7,5,48.0,Not Out,0,1,Win,No,58,0,Good
100278,2023,2026-01-04,LSG,Jaipur,Home,1,1,33,41,8,1,80.48780487804879,Run Out,4,1,Loss,Yes,38,0,Good
100279,2019,2013-04-04,DC,Jaipur,Away,2,1,20,47,4,3,42.5531914893617,Run Out,0,4,Win,Yes,34,0,Low
100280,2009,2023-08-09,RR,Hyderabad,Home,2,1,86,50,8,8,172.0,Not Out,2,5,Loss,No,80,6,Half Century
100281,2009,2014-12-11,DC,Jaipur,Home,1,6,62,13,0,10,476.9230769230769,Hit Wicket,1,0,Loss,Yes,60,2,Half Century
100282,2014,2020-05-10,SRH,Mumbai,Home,1,1,24,4,3,2,600.0,Bowled,0,0,Loss,Yes,24,0,Low
100283,2015,2014-02-04,SRH,Hyderabad,Away,1,1,31,52,1,4,59.61538461538461,Stumped,4,0,Win,No,28,3,Good
100284,2024,2010-09-04,PBKS,Delhi,Home,1,4,36,37,7,3,97.2972972972973,Not Out,0,3,Win,Yes,46,0,Good
100285,2020,2020-07-14,PBKS,Chennai,Away,2,1,38,48,8,1,79.16666666666666,Not Out,0,0,Win,No,38,0,Good
100286,2014,2025-01-29,RR,Kolkata,Away,2,5,34,66,2,1,51.515151515151516,Bowled,1,1,Win,Yes,14,20,Good
100287,2009,2025-02-20,LSG,Ahmedabad,Home,1,3,27,38,1,4,71.05263157894737,Stumped,2,3,Win,Yes,28,0,Low
100288,2017,2022-03-11,CSK,Kolkata,Away,1,6,20,63,3,2,31.746031746031743,Not Out,2,4,Loss,No,24,0,Low
100289,2021,2012-01-29,MI,Jaipur,Home,2,4,27,29,2,2,93.10344827586206,Run Out,2,1,Loss,No,20,7,Low
100290,2023,2020-09-01,CSK,Chennai,Home,1,6,4,36,0,0,11.11111111111111,Caught,0,2,Win,No,0,4,Low
100291,2014,2009-02-12,LSG,Delhi,Away,2,2,24,20,6,4,120.0,Not Out,2,5,Win,No,48,0,Low
100292,2019,2019-07-23,MI,Kolkata,Home,1,5,46,66,2,7,69.6969696969697,Stumped,1,1,Loss,No,50,0,Good
100293,2009,2013-03-15,GT,Kolkata,Home,2,4,30,34,3,4,88.23529411764706,Caught,3,2,Win,No,36,0,Good
100294,2011,2024-01-30,LSG,Delhi,Away,2,6,39,75,8,4,52.0,LBW,3,1,Win,No,56,0,Good
100295,2020,2013-04-17,LSG,Hyderabad,Away,1,4,9,45,2,0,20.0,Bowled,1,4,Win,No,8,1,Low
100296,2014,2011-08-31,KKR,Chennai,Away,2,7,37,78,1,5,47.43589743589743,Stumped,3,1,Win,No,34,3,Good
100297,2023,2019-01-15,DC,Dharamsala,Home,1,6,41,53,9,4,77.35849056603774,Not Out,1,1,Win,Yes,60,0,Good
100298,2013,2014-02-01,KKR,Lucknow,Away,1,1,35,77,0,5,45.45454545454545,Run Out,2,5,Loss,No,30,5,Good
100299,2013,2013-03-20,SRH,Dharamsala,Home,2,6,40,75,10,4,53.333333333333336,Run Out,1,2,Win,Yes,64,0,Good
100300,2020,2016-12-09,KKR,Mumbai,Home,1,1,22,26,4,3,84.61538461538461,Run Out,4,1,Win,Yes,34,0,Low
100301,2010,2019-02-10,KKR,Dharamsala,Home,2,2,14,56,0,2,25.0,Hit Wicket,3,4,Loss,No,12,2,Low
100302,2011,2017-11-02,KKR,Delhi,Away,2,4,32,30,1,2,106.66666666666667,Bowled,4,4,Win,Yes,16,16,Good
100303,2024,2010-12-09,LSG,Bengaluru,Away,2,6,27,27,2,0,100.0,LBW,3,1,Loss,No,8,19,Low
100304,2016,2023-07-24,SRH,Kolkata,Away,2,5,17,71,4,1,23.943661971830984,LBW,2,1,Loss,No,22,0,Low
100305,2020,2024-10-18,KKR,Mumbai,Home,2,7,46,58,1,3,79.3103448275862,Hit Wicket,3,4,Win,Yes,22,24,Good
100306,2020,2022-07-23,MI,Mumbai,Home,2,2,0,61,0,0,0.0,Caught,2,0,Win,No,0,0,Low
100307,2020,2022-01-24,LSG,Delhi,Home,1,7,19,23,1,2,82.6086956521739,Not Out,0,1,Win,Yes,16,3,Low
100308,2019,2013-08-29,MI,Chennai,Home,1,4,16,36,3,1,44.44444444444444,Not Out,3,5,Win,Yes,18,0,Low
100309,2010,2020-08-15,PBKS,Lucknow,Away,1,5,52,45,9,3,115.55555555555554,LBW,3,3,Win,No,54,0,Half Century
100310,2024,2010-09-07,LSG,Mumbai,Away,2,7,30,44,1,4,68.18181818181817,Stumped,4,2,Loss,No,28,2,Good
100311,2023,2025-07-25,DC,Jaipur,Away,1,4,69,59,15,1,116.94915254237289,Stumped,0,2,Win,No,66,3,Half Century
100312,2021,2016-03-19,LSG,Lucknow,Home,2,6,8,34,0,1,23.52941176470588,Caught,3,0,Win,No,6,2,Low
100313,2018,2016-03-23,DC,Dharamsala,Away,1,2,66,24,6,7,275.0,Hit Wicket,1,5,Loss,Yes,66,0,Half Century
100314,2015,2012-11-04,DC,Dharamsala,Away,2,6,24,20,6,0,120.0,Not Out,0,0,Win,Yes,24,0,Low
100315,2023,2016-08-14,RR,Ahmedabad,Away,1,7,50,63,8,4,79.36507936507937,Caught,1,3,Loss,No,56,0,Half Century
100316,2025,2009-01-09,LSG,Jaipur,Away,2,4,69,23,14,1,300.0,Stumped,4,5,Win,Yes,62,7,Half Century
100317,2014,2016-10-21,CSK,Jaipur,Away,2,5,44,79,4,3,55.69620253164557,LBW,3,2,Win,No,34,10,Good
100318,2021,2013-01-06,SRH,Jaipur,Away,1,2,24,52,2,3,46.15384615384615,Hit Wicket,4,1,Win,No,26,0,Low
100319,2015,2020-10-01,SRH,Hyderabad,Home,1,4,46,19,7,0,242.10526315789474,Hit Wicket,3,1,Loss,No,28,18,Good
100320,2017,2013-12-03,LSG,Dharamsala,Home,2,7,0,51,0,0,0.0,Run Out,1,0,Win,No,0,0,Low
100321,2018,2014-02-14,RR,Jaipur,Away,1,6,46,45,10,3,102.22222222222221,Hit Wicket,4,4,Loss,No,58,0,Good
100322,2018,2023-05-24,LSG,Ahmedabad,Away,1,6,36,11,6,4,327.2727272727273,Hit Wicket,3,2,Win,No,48,0,Good
100323,2021,2022-06-15,SRH,Mumbai,Home,2,5,24,21,5,2,114.28571428571428,LBW,2,5,Loss,No,32,0,Low
100324,2024,2018-05-24,SRH,Chennai,Home,1,6,18,3,1,1,600.0,Bowled,2,5,Win,No,10,8,Low
100325,2011,2010-06-09,CSK,Ahmedabad,Home,1,2,24,4,0,0,600.0,Stumped,4,2,Loss,No,0,24,Low
100326,2015,2013-11-04,PBKS,Ahmedabad,Home,2,6,8,17,2,0,47.05882352941176,Hit Wicket,0,0,Loss,No,8,0,Low
100327,2022,2020-06-02,PBKS,Lucknow,Away,2,6,68,18,5,9,377.77777777777777,Not Out,3,4,Loss,No,74,0,Half Century
100328,2023,2020-05-25,DC,Mumbai,Away,1,3,28,40,5,3,70.0,Caught,1,2,Win,No,38,0,Low
100329,2017,2018-10-26,LSG,Bengaluru,Away,1,3,23,62,2,1,37.096774193548384,Run Out,4,0,Loss,No,14,9,Low
100330,2015,2011-12-16,SRH,Hyderabad,Home,2,5,70,34,2,6,205.88235294117646,LBW,1,5,Loss,No,44,26,Half Century
100331,2014,2009-10-30,KKR,Chennai,Away,2,2,15,15,2,2,100.0,Caught,3,4,Win,Yes,20,0,Low
100332,2025,2008-10-16,KKR,Mumbai,Away,1,2,11,35,0,1,31.428571428571427,Bowled,0,5,Win,No,6,5,Low
100333,2014,2015-12-18,SRH,Delhi,Away,2,3,0,48,0,0,0.0,Caught,0,1,Loss,Yes,0,0,Low
100334,2014,2013-11-26,SRH,Bengaluru,Home,2,2,43,32,6,7,134.375,Stumped,0,1,Win,Yes,66,0,Good
100335,2023,2017-01-08,PBKS,Jaipur,Home,2,2,34,6,1,2,566.6666666666667,Caught,2,3,Win,Yes,16,18,Good
100336,2015,2022-06-28,SRH,Jaipur,Home,1,1,7,22,1,0,31.818181818181817,Not Out,1,3,Loss,Yes,4,3,Low
100337,2019,2025-08-01,CSK,Kolkata,Home,1,6,60,64,1,0,93.75,Bowled,1,2,Loss,Yes,4,56,Half Century
100338,2018,2020-10-26,RR,Ahmedabad,Home,1,3,18,3,3,2,600.0,Run Out,1,5,Loss,No,24,0,Low
100339,2025,2023-12-06,GT,Kolkata,Home,1,1,14,70,2,2,20.0,Run Out,1,4,Loss,No,20,0,Low
100340,2025,2016-07-12,GT,Bengaluru,Away,2,2,64,24,0,9,266.66666666666663,Stumped,4,2,Win,No,54,10,Half Century
100341,2014,2020-01-19,GT,Lucknow,Home,1,6,30,79,5,0,37.9746835443038,Caught,4,0,Win,Yes,20,10,Good
100342,2009,2012-10-29,CSK,Ahmedabad,Home,2,6,57,13,0,9,438.4615384615385,Not Out,3,5,Loss,Yes,54,3,Half Century
100343,2019,2013-03-31,CSK,Bengaluru,Home,2,5,72,63,14,10,114.28571428571428,Hit Wicket,2,0,Loss,Yes,116,0,Half Century
100344,2016,2020-02-28,MI,Mumbai,Away,1,6,16,10,1,2,160.0,Not Out,0,0,Loss,Yes,16,0,Low
100345,2014,2020-02-05,DC,Dharamsala,Home,2,6,34,72,1,5,47.22222222222222,Stumped,2,4,Loss,Yes,34,0,Good
100346,2013,2026-01-25,KKR,Lucknow,Away,2,5,12,65,2,2,18.461538461538463,LBW,4,1,Loss,No,20,0,Low
100347,2019,2017-07-17,SRH,Jaipur,Home,1,4,14,73,2,1,19.17808219178082,Stumped,3,3,Win,No,14,0,Low
100348,2008,2019-11-27,KKR,Delhi,Home,2,7,28,39,3,1,71.7948717948718,Not Out,0,2,Win,Yes,18,10,Low
100349,2009,2018-08-15,RR,Chennai,Home,2,5,15,34,1,1,44.11764705882353,Not Out,0,2,Win,Yes,10,5,Low
100350,2018,2026-01-29,GT,Chennai,Away,2,1,56,74,13,1,75.67567567567568,Caught,2,4,Win,No,58,0,Half Century
100351,2019,2018-01-13,SRH,Mumbai,Home,2,1,63,78,12,0,80.76923076923077,Not Out,4,2,Win,No,48,15,Half Century
100352,2024,2023-12-12,DC,Chennai,Home,2,3,21,51,3,0,41.17647058823529,Bowled,3,1,Win,No,12,9,Low
100353,2010,2018-12-20,MI,Lucknow,Away,1,5,57,34,12,2,167.64705882352942,Run Out,3,1,Loss,Yes,60,0,Half Century
100354,2025,2022-02-10,LSG,Kolkata,Home,1,1,48,10,4,6,480.0,Stumped,4,2,Loss,No,52,0,Good
100355,2019,2016-02-09,DC,Jaipur,Away,1,5,13,77,1,1,16.883116883116884,Run Out,3,4,Win,Yes,10,3,Low
100356,2014,2023-09-01,RR,Chennai,Home,2,7,3,15,0,0,20.0,Caught,1,4,Loss,Yes,0,3,Low
100357,2017,2018-05-22,GT,Bengaluru,Away,1,4,34,27,8,4,125.92592592592592,Stumped,4,2,Win,No,56,0,Good
100358,2024,2009-04-09,PBKS,Chennai,Home,1,6,19,37,1,2,51.35135135135135,Caught,3,0,Loss,No,16,3,Low
100359,2019,2010-09-18,MI,Delhi,Away,1,5,61,30,3,5,203.33333333333331,Bowled,4,3,Win,No,42,19,Half Century
100360,2025,2024-04-10,MI,Bengaluru,Home,1,6,31,68,4,2,45.588235294117645,Caught,3,3,Loss,No,28,3,Good
100361,2019,2022-04-26,PBKS,Kolkata,Away,2,3,3,8,0,0,37.5,Stumped,1,1,Win,Yes,0,3,Low
100362,2020,2019-12-22,DC,Hyderabad,Home,2,3,2,74,0,0,2.7027027027027026,Not Out,4,2,Win,Yes,0,2,Low
100363,2012,2021-04-29,LSG,Kolkata,Home,2,2,17,40,1,1,42.5,Caught,4,1,Win,Yes,10,7,Low
100364,2018,2011-07-24,MI,Jaipur,Away,1,2,0,53,0,0,0.0,Caught,2,5,Win,Yes,0,0,Low
100365,2008,2025-05-24,PBKS,Dharamsala,Home,2,2,38,77,5,0,49.35064935064935,Stumped,3,5,Loss,Yes,20,18,Good
100366,2020,2019-04-26,GT,Chennai,Home,2,3,68,25,7,0,272.0,Bowled,0,3,Win,Yes,28,40,Half Century
100367,2010,2012-04-07,GT,Dharamsala,Away,2,6,65,42,13,6,154.76190476190476,Stumped,4,0,Loss,No,88,0,Half Century
100368,2025,2020-01-28,MI,Lucknow,Home,2,5,0,58,0,0,0.0,Stumped,4,1,Win,No,0,0,Low
100369,2024,2025-06-16,MI,Kolkata,Away,1,3,19,57,2,3,33.33333333333333,Stumped,3,1,Win,No,26,0,Low
100370,2022,2010-04-28,LSG,Mumbai,Home,2,3,46,75,11,2,61.33333333333333,Caught,3,3,Win,No,56,0,Good
100371,2014,2018-06-29,CSK,Delhi,Away,2,1,32,21,1,5,152.38095238095238,Stumped,2,3,Win,No,34,0,Good
100372,2025,2016-10-30,MI,Chennai,Away,1,2,23,73,5,1,31.506849315068493,Run Out,1,1,Loss,No,26,0,Low
100373,2022,2014-10-09,KKR,Mumbai,Home,1,5,72,26,0,7,276.9230769230769,Not Out,3,3,Loss,Yes,42,30,Half Century
100374,2014,2021-07-02,GT,Ahmedabad,Away,2,2,35,57,1,4,61.40350877192983,Not Out,0,4,Win,Yes,28,7,Good
100375,2013,2011-08-15,MI,Jaipur,Home,1,1,54,19,13,9,284.2105263157895,Caught,2,2,Loss,Yes,106,0,Half Century
100376,2013,2023-05-15,PBKS,Dharamsala,Home,2,7,9,59,2,1,15.254237288135593,LBW,0,0,Loss,No,14,0,Low
100377,2010,2025-04-22,SRH,Lucknow,Home,1,5,23,38,2,2,60.526315789473685,Stumped,3,4,Win,Yes,20,3,Low
100378,2011,2021-02-09,LSG,Mumbai,Away,2,3,37,78,4,3,47.43589743589743,Bowled,2,4,Loss,No,34,3,Good
100379,2023,2012-04-30,DC,Delhi,Home,1,4,6,1,0,0,600.0,LBW,3,4,Loss,Yes,0,6,Low
100380,2008,2022-08-30,DC,Delhi,Away,1,3,51,9,4,4,566.6666666666667,Caught,4,4,Loss,No,40,11,Half Century
100381,2020,2024-07-17,MI,Chennai,Home,1,4,59,43,7,7,137.2093023255814,Stumped,1,0,Loss,No,70,0,Half Century
100382,2022,2025-11-17,SRH,Bengaluru,Away,2,6,0,73,0,0,0.0,Hit Wicket,4,1,Loss,Yes,0,0,Low
100383,2012,2014-08-02,MI,Jaipur,Away,2,7,50,69,6,2,72.46376811594203,Stumped,0,4,Loss,Yes,36,14,Half Century
100384,2016,2017-07-30,CSK,Ahmedabad,Home,1,3,11,48,1,1,22.916666666666664,Caught,4,1,Loss,Yes,10,1,Low
100385,2014,2010-05-16,GT,Lucknow,Home,2,3,45,62,5,7,72.58064516129032,Bowled,4,5,Win,Yes,62,0,Good
100386,2014,2024-07-18,MI,Ahmedabad,Away,1,6,27,67,0,0,40.298507462686565,LBW,0,2,Loss,Yes,0,27,Low
100387,2011,2019-12-21,PBKS,Bengaluru,Away,1,6,28,27,4,4,103.7037037037037,LBW,3,2,Win,Yes,40,0,Low
100388,2016,2010-11-11,MI,Dharamsala,Home,1,3,47,27,8,5,174.07407407407408,Stumped,2,4,Loss,Yes,62,0,Good
100389,2013,2009-11-22,PBKS,Dharamsala,Away,1,1,24,70,3,0,34.285714285714285,Run Out,3,0,Loss,Yes,12,12,Low
100390,2022,2022-02-12,RR,Delhi,Away,1,2,39,26,8,0,150.0,Hit Wicket,4,3,Loss,Yes,32,7,Good
100391,2022,2015-04-04,GT,Ahmedabad,Home,2,6,63,29,8,5,217.24137931034483,Hit Wicket,1,3,Loss,No,62,1,Half Century
100392,2023,2008-12-21,CSK,Ahmedabad,Home,2,7,71,45,15,7,157.77777777777777,Not Out,2,1,Win,Yes,102,0,Half Century
100393,2020,2024-04-25,CSK,Jaipur,Home,1,5,13,39,3,0,33.33333333333333,Run Out,1,4,Loss,Yes,12,1,Low
100394,2018,2012-12-18,SRH,Hyderabad,Away,2,6,30,70,3,1,42.857142857142854,Caught,0,5,Loss,No,18,12,Good
100395,2025,2010-06-26,GT,Chennai,Away,1,6,44,52,9,6,84.61538461538461,Caught,3,2,Win,Yes,72,0,Good
100396,2008,2025-04-10,KKR,Chennai,Away,1,4,39,69,4,3,56.52173913043478,Bowled,4,4,Loss,No,34,5,Good
100397,2017,2018-01-17,RR,Mumbai,Home,1,5,57,79,2,4,72.15189873417721,Caught,2,0,Loss,Yes,32,25,Half Century
100398,2017,2008-12-29,DC,Hyderabad,Away,1,5,33,41,6,3,80.48780487804879,Stumped,3,3,Win,No,42,0,Good
100399,2012,2012-07-07,LSG,Hyderabad,Away,1,6,78,54,4,2,144.44444444444443,Bowled,0,0,Loss,No,28,50,Half Century
100400,2012,2010-03-12,KKR,Hyderabad,Away,2,5,97,78,13,9,124.35897435897436,Not Out,3,1,Loss,No,106,0,Half Century
100401,2019,2013-05-11,KKR,Hyderabad,Home,1,3,0,74,0,0,0.0,Caught,4,4,Loss,No,0,0,Low
100402,2011,2021-04-23,GT,Mumbai,Home,1,5,35,68,4,3,51.470588235294116,Bowled,0,4,Loss,Yes,34,1,Good
100403,2025,2021-04-18,PBKS,Dharamsala,Home,2,6,31,44,7,4,70.45454545454545,Run Out,4,3,Loss,No,52,0,Good
100404,2017,2012-01-20,MI,Dharamsala,Away,1,5,34,73,4,0,46.57534246575342,Not Out,3,5,Win,No,16,18,Good
100405,2008,2014-09-23,GT,Mumbai,Home,2,3,69,65,8,2,106.15384615384616,Caught,2,4,Win,Yes,44,25,Half Century
100406,2012,2023-01-29,GT,Jaipur,Home,1,7,52,34,12,3,152.94117647058823,LBW,1,3,Win,Yes,66,0,Half Century
