Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match
100240,2010,2015-04-10,LSG,Hyderabad,Home,1,7,29,68,0,1,42.65,Bowled,1,1,Win,No
100241,2009,2016-05-18,DC,Delhi,Away,2,4,3,60,0,0,5.0,Bowled,2,1,Loss,No
100242,2019,2011-12-18,PBKS,Mumbai,Away,1,7,24,4,3,0,600.0,Hit Wicket,4,1,Win,Yes
100243,2014,2014-05-01,SRH,Lucknow,Home,2,3,12,2,1,2,600.0,Stumped,1,0,Loss,No
100244,2020,2016-02-12,GT,Delhi,Home,1,4,36,60,4,5,60.0,Caught,4,4,Loss,No
100245,2017,2023-08-24,CSK,Ahmedabad,Home,1,2,66,44,8,4,150.0,Not Out,2,5,Win,Yes
100246,2020,2023-02-10,RR,Chennai,Home,1,4,32,64,4,2,50.0,Not Out,3,3,Win,No
100247,2015,2023-09-09,LSG,Ahmedabad,Away,2,2,30,65,2,2,46.15,Stumped,3,0,Win,No
100248,2010,2013-04-12,RR,Kolkata,Away,2,3,47,54,5,5,87.04,Hit Wicket,4,2,Win,No
100249,2009,2022-07-10,CSK,Ahmedabad,Home,1,7,59,65,8,4,90.77,Bowled,0,3,Win,No
100250,2021,2021-01-24,GT,Chennai,Away,1,6,57,24,12,1,237.5,LBW,2,3,Win,Yes
100251,2022,2014-06-06,DC,Chennai,Home,2,4,43,63,2,6,68.25,Run Out,3,5,Loss,Yes
100252,2009,2020-04-07,DC,Jaipur,Home,1,6,0,42,0,0,0.0,Bowled,0,5,Loss,No
100253,2012,2010-08-07,SRH,Lucknow,Away,2,5,41,22,4,3,186.36,Run Out,4,5,Win,No
100254,2023,2016-05-08,DC,Chennai,Away,1,2,18,3,1,1,600.0,Not Out,1,5,Win,Yes
100255,2019,2024-03-30,MI,Hyderabad,Away,1,1,13,69,0,2,18.84,Run Out,0,0,Loss,No
100256,2011,2020-07-27,PBKS,Ahmedabad,Home,2,6,14,27,0,1,51.85,Not Out,0,3,Win,No
100257,2011,2019-10-08,CSK,Delhi,Home,1,3,4,14,1,0,28.57,Caught,3,2,Loss,Yes
100258,2023,2015-09-17,DC,Bengaluru,Home,1,2,35,12,1,4,291.67,Hit Wicket,3,5,Win,Yes
100259,2016,2022-09-30,DC,Ahmedabad,Away,2,7,25,34,1,0,73.53,Run Out,2,2,Win,Yes
100260,2009,2008-07-06,KKR,Chennai,Away,2,3,37,46,7,4,80.43,Bowled,0,2,Win,No
100261,2020,2018-07-14,PBKS,Hyderabad,Away,1,7,11,54,0,0,20.37,Caught,0,5,Loss,No
100262,2022,2012-05-11,SRH,Jaipur,Home,1,4,3,17,0,0,17.65,Caught,3,0,Loss,No
100263,2008,2024-02-05,LSG,Dharamsala,Home,2,4,1,44,0,0,2.27,Stumped,1,5,Loss,Yes
100264,2025,2022-01-15,MI,Bengaluru,Home,2,7,30,65,7,3,46.15,LBW,0,1,Win,No
100265,2016,2009-06-04,LSG,Kolkata,Away,2,1,38,52,7,6,73.08,Run Out,3,4,Loss,Yes
100266,2023,2025-01-03,MI,Mumbai,Away,1,7,26,53,0,4,49.06,Hit Wicket,0,4,Loss,Yes
100267,2022,2015-12-10,RR,Bengaluru,Home,2,6,16,59,4,1,27.12,Caught,2,5,Win,Yes
100268,2008,2015-12-14,RR,Delhi,Away,2,7,67,14,1,2,478.57,Caught,1,3,Loss,Yes
100269,2014,2011-01-02,SRH,Kolkata,Away,2,1,32,25,6,0,128.0,Run Out,4,5,Win,No
100270,2008,2020-03-10,MI,Lucknow,Away,1,2,24,75,3,4,32.0,Caught,4,1,Loss,No
100271,2024,2016-12-03,SRH,Dharamsala,Home,2,4,18,36,2,3,50.0,Hit Wicket,1,1,Loss,Yes
100272,2014,2012-12-30,PBKS,Jaipur,Home,2,7,47,23,8,5,204.35,Not Out,0,5,Loss,No
100273,2025,2014-09-16,SRH,Bengaluru,Home,2,3,24,4,0,1,600.0,Bowled,1,2,Win,No
100274,2014,2025-03-13,LSG,Bengaluru,Away,1,7,39,58,1,4,67.24,Stumped,4,5,Loss,Yes
100275,2024,2025-11-20,PBKS,Bengaluru,Away,2,2,1,50,0,0,2.0,Hit Wicket,2,0,Win,No
100276,2025,2024-11-09,DC,Kolkata,Away,1,6,54,58,2,1,93.1,Run Out,1,1,Win,No
100277,2016,2020-10-11,PBKS,Chennai,Home,2,2,36,75,7,5,48.0,Not Out,0,1,Win,No
100278,2023,2026-01-04,LSG,Jaipur,Home,1,1,33,41,8,1,80.49,Run Out,4,1,Loss,Yes
100279,2019,2013-04-04,DC,Jaipur,Away,2,1,20,47,4,3,42.55,Run Out,0,4,Win,Yes
100280,2009,2023-08-09,RR,Hyderabad,Home,2,1,86,50,8,8,172.0,Not Out,2,5,Loss,No
100281,2009,2014-12-11,DC,Jaipur,Home,1,6,62,13,0,10,476.92,Hit Wicket,1,0,Loss,Yes
100282,2014,2020-05-10,SRH,Mumbai,Home,1,1,24,4,3,2,600.0,Bowled,0,0,Loss,Yes
100283,2015,2014-02-04,SRH,Hyderabad,Away,1,1,31,52,1,4,59.62,Stumped,4,0,Win,No
100284,2024,2010-09-04,PBKS,Delhi,Home,1,4,36,37,7,3,97.3,Not Out,0,3,Win,Yes
100285,2020,2020-07-14,PBKS,Chennai,Away,2,1,38,48,8,1,79.17,Not Out,0,0,Win,No
100286,2014,2025-01-29,RR,Kolkata,Away,2,5,34,66,2,1,51.52,Bowled,1,1,Win,Yes
100287,2009,2025-02-20,LSG,Ahmedabad,Home,1,3,27,38,1,4,71.05,Stumped,2,3,Win,Yes
100288,2017,2022-03-11,CSK,Kolkata,Away,1,6,20,63,3,2,31.75,Not Out,2,4,Loss,No
100289,2021,2012-01-29,MI,Jaipur,Home,2,4,27,29,2,2,93.1,Run Out,2,1,Loss,No
100290,2023,2020-09-01,CSK,Chennai,Home,1,6,4,36,0,0,11.11,Caught,0,2,Win,No
100291,2014,2009-02-12,LSG,Delhi,Away,2,2,24,20,6,4,120.0,Not Out,2,5,Win,No
100292,2019,2019-07-23,MI,Kolkata,Home,1,5,46,66,2,7,69.7,Stumped,1,1,Loss,No
100293,2009,2013-03-15,GT,Kolkata,Home,2,4,30,34,3,4,88.24,Caught,3,2,Win,No
100294,2011,2024-01-30,LSG,Delhi,Away,2,6,39,75,8,4,52.0,LBW,3,1,Win,No
100295,2020,2013-04-17,LSG,Hyderabad,Away,1,4,9,45,2,0,20.0,Bowled,1,4,Win,No
100296,2014,2011-08-31,KKR,Chennai,Away,2,7,37,78,1,5,47.44,Stumped,3,1,Win,No
100297,2023,2019-01-15,DC,Dharamsala,Home,1,6,41,53,9,4,77.36,Not Out,1,1,Win,Yes
100298,2013,2014-02-01,KKR,Lucknow,Away,1,1,35,77,0,5,45.45,Run Out,2,5,Loss,No
100299,2013,2013-03-20,SRH,Dharamsala,Home,2,6,40,75,10,4,53.33,Run Out,1,2,Win,Yes
100300,2020,2016-12-09,KKR,Mumbai,Home,1,1,22,26,4,3,84.62,Run Out,4,1,Win,Yes
100301,2010,2019-02-10,KKR,Dharamsala,Home,2,2,14,56,0,2,25.0,Hit Wicket,3,4,Loss,No
100302,2011,2017-11-02,KKR,Delhi,Away,2,4,32,30,1,2,106.67,Bowled,4,4,Win,Yes
100303,2024,2010-12-09,LSG,Bengaluru,Away,2,6,27,27,2,0,100.0,LBW,3,1,Loss,No
100304,2016,2023-07-24,SRH,Kolkata,Away,2,5,17,71,4,1,23.94,LBW,2,1,Loss,No
100305,2020,2024-10-18,KKR,Mumbai,Home,2,7,46,58,1,3,79.31,Hit Wicket,3,4,Win,Yes
100306,2020,2022-07-23,MI,Mumbai,Home,2,2,0,61,0,0,0.0,Caught,2,0,Win,No
100307,2020,2022-01-24,LSG,Delhi,Home,1,7,19,23,1,2,82.61,Not Out,0,1,Win,Yes
100308,2019,2013-08-29,MI,Chennai,Home,1,4,16,36,3,1,44.44,Not Out,3,5,Win,Yes
100309,2010,2020-08-15,PBKS,Lucknow,Away,1,5,52,45,9,3,115.56,LBW,3,3,Win,No
100310,2024,2010-09-07,LSG,Mumbai,Away,2,7,30,44,1,4,68.18,Stumped,4,2,Loss,No
100311,2023,2025-07-25,DC,Jaipur,Away,1,4,69,59,15,1,116.95,Stumped,0,2,Win,No
100312,2021,2016-03-19,LSG,Lucknow,Home,2,6,8,34,0,1,23.53,Caught,3,0,Win,No
100313,2018,2016-03-23,DC,Dharamsala,Away,1,2,66,24,6,7,275.0,Hit Wicket,1,5,Loss,Yes
100314,2015,2012-11-04,DC,Dharamsala,Away,2,6,24,20,6,0,120.0,Not Out,0,0,Win,Yes
100315,2023,2016-08-14,RR,Ahmedabad,Away,1,7,50,63,8,4,79.37,Caught,1,3,Loss,No
100316,2025,2009-01-09,LSG,Jaipur,Away,2,4,69,23,14,1,300.0,Stumped,4,5,Win,Yes
100317,2014,2016-10-21,CSK,Jaipur,Away,2,5,44,79,4,3,55.7,LBW,3,2,Win,No
100318,2021,2013-01-06,SRH,Jaipur,Away,1,2,24,52,2,3,46.15,Hit Wicket,4,1,Win,No
100319,2015,2020-10-01,SRH,Hyderabad,Home,1,4,46,19,7,0,242.11,Hit Wicket,3,1,Loss,No
100320,2017,2013-12-03,LSG,Dharamsala,Home,2,7,0,51,0,0,0.0,Run Out,1,0,Win,No
100321,2018,2014-02-14,RR,Jaipur,Away,1,6,46,45,10,3,102.22,Hit Wicket,4,4,Loss,No
100322,2018,2023-05-24,LSG,Ahmedabad,Away,1,6,36,11,6,4,327.27,Hit Wicket,3,2,Win,No
100323,2021,2022-06-15,SRH,Mumbai,Home,2,5,24,21,5,2,114.29,LBW,2,5,Loss,No
100324,2024,2018-05-24,SRH,Chennai,Home,1,6,18,3,1,1,600.0,Bowled,2,5,Win,No
100325,2011,2010-06-09,CSK,Ahmedabad,Home,1,2,24,4,0,0,600.0,Stumped,4,2,Loss,No
100326,2015,2013-11-04,PBKS,Ahmedabad,Home,2,6,8,17,2,0,47.06,Hit Wicket,0,0,Loss,No
100327,2022,2020-06-02,PBKS,Lucknow,Away,2,6,68,18,5,9,377.78,Not Out,3,4,Loss,No
100328,2023,2020-05-25,DC,Mumbai,Away,1,3,28,40,5,3,70.0,Caught,1,2,Win,No
100329,2017,2018-10-26,LSG,Bengaluru,Away,1,3,23,62,2,1,37.1,Run Out,4,0,Loss,No
100330,2015,2011-12-16,SRH,Hyderabad,Home,2,5,70,34,2,6,205.88,LBW,1,5,Loss,No
100331,2014,2009-10-30,KKR,Chennai,Away,2,2,15,15,2,2,100.0,Caught,3,4,Win,Yes
100332,2025,2008-10-16,KKR,Mumbai,Away,1,2,11,35,0,1,31.43,Bowled,0,5,Win,No
100333,2014,2015-12-18,SRH,Delhi,Away,2,3,0,48,0,0,0.0,Caught,0,1,Loss,Yes
100334,2014,2013-11-26,SRH,Bengaluru,Home,2,2,43,32,6,7,134.38,Stumped,0,1,Win,Yes
100335,2023,2017-01-08,PBKS,Jaipur,Home,2,2,34,6,1,2,566.67,Caught,2,3,Win,Yes
100336,2015,2022-06-28,SRH,Jaipur,Home,1,1,7,22,1,0,31.82,Not Out,1,3,Loss,Yes
100337,2019,2025-08-01,CSK,Kolkata,Home,1,6,60,64,1,0,93.75,Bowled,1,2,Loss,Yes
100338,2018,2020-10-26,RR,Ahmedabad,Home,1,3,18,3,3,2,600.0,Run Out,1,5,Loss,No
100339,2025,2023-12-06,GT,Kolkata,Home,1,1,14,70,2,2,20.0,Run Out,1,4,Loss,No
100340,2025,2016-07-12,GT,Bengaluru,Away,2,2,64,24,0,9,266.67,Stumped,4,2,Win,No
100341,2014,2020-01-19,GT,Lucknow,Home,1,6,30,79,5,0,37.97,Caught,4,0,Win,Yes
100342,2009,2012-10-29,CSK,Ahmedabad,Home,2,6,57,13,0,9,438.46,Not Out,3,5,Loss,Yes
100343,2019,2013-03-31,CSK,Bengaluru,Home,2,5,72,63,14,10,114.29,Hit Wicket,2,0,Loss,Yes
100344,2016,2020-02-28,MI,Mumbai,Away,1,6,16,10,1,2,160.0,Not Out,0,0,Loss,Yes
100345,2014,2020-02-05,DC,Dharamsala,Home,2,6,34,72,1,5,47.22,Stumped,2,4,Loss,Yes
100346,2013,2026-01-25,KKR,Lucknow,Away,2,5,12,65,2,2,18.46,LBW,4,1,Loss,No
100347,2019,2017-07-17,SRH,Jaipur,Home,1,4,14,73,2,1,19.18,Stumped,3,3,Win,No
100348,2008,2019-11-27,KKR,Delhi,Home,2,7,28,39,3,1,71.79,Not Out,0,2,Win,Yes
100349,2009,2018-08-15,RR,Chennai,Home,2,5,15,34,1,1,44.12,Not Out,0,2,Win,Yes
100350,2018,2026-01-29,GT,Chennai,Away,2,1,56,74,13,1,75.68,Caught,2,4,Win,No
100351,2019,2018-01-13,SRH,Mumbai,Home,2,1,63,78,12,0,80.77,Not Out,4,2,Win,No
100352,2024,2023-12-12,DC,Chennai,Home,2,3,21,51,3,0,41.18,Bowled,3,1,Win,No
100353,2010,2018-12-20,MI,Lucknow,Away,1,5,57,34,12,2,167.65,Run Out,3,1,Loss,Yes
100354,2025,2022-02-10,LSG,Kolkata,Home,1,1,48,10,4,6,480.0,Stumped,4,2,Loss,No
100355,2019,2016-02-09,DC,Jaipur,Away,1,5,13,77,1,1,16.88,Run Out,3,4,Win,Yes
100356,2014,2023-09-01,RR,Chennai,Home,2,7,3,15,0,0,20.0,Caught,1,4,Loss,Yes
100357,2017,2018-05-22,GT,Bengaluru,Away,1,4,34,27,8,4,125.93,Stumped,4,2,Win,No
100358,2024,2009-04-09,PBKS,Chennai,Home,1,6,19,37,1,2,51.35,Caught,3,0,Loss,No
100359,2019,2010-09-18,MI,Delhi,Away,1,5,61,30,3,5,203.33,Bowled,4,3,Win,No
100360,2025,2024-04-10,MI,Bengaluru,Home,1,6,31,68,4,2,45.59,Caught,3,3,Loss,No
100361,2019,2022-04-26,PBKS,Kolkata,Away,2,3,3,8,0,0,37.5,Stumped,1,1,Win,Yes
100362,2020,2019-12-22,DC,Hyderabad,Home,2,3,2,74,0,0,2.7,Not Out,4,2,Win,Yes
100363,2012,2021-04-29,LSG,Kolkata,Home,2,2,17,40,1,1,42.5,Caught,4,1,Win,Yes
100364,2018,2011-07-24,MI,Jaipur,Away,1,2,0,53,0,0,0.0,Caught,2,5,Win,Yes
100365,2008,2025-05-24,PBKS,Dharamsala,Home,2,2,38,77,5,0,49.35,Stumped,3,5,Loss,Yes
100366,2020,2019-04-26,GT,Chennai,Home,2,3,68,25,7,0,272.0,Bowled,0,3,Win,Yes
100367,2010,2012-04-07,GT,Dharamsala,Away,2,6,65,42,13,6,154.76,Stumped,4,0,Loss,No
100368,2025,2020-01-28,MI,Lucknow,Home,2,5,0,58,0,0,0.0,Stumped,4,1,Win,No
100369,2024,2025-06-16,MI,Kolkata,Away,1,3,19,57,2,3,33.33,Stumped,3,1,Win,No
100370,2022,2010-04-28,LSG,Mumbai,Home,2,3,46,75,11,2,61.33,Caught,3,3,Win,No
100371,2014,2018-06-29,CSK,Delhi,Away,2,1,32,21,1,5,152.38,Stumped,2,3,Win,No
100372,2025,2016-10-30,MI,Chennai,Away,1,2,23,73,5,1,31.51,Run Out,1,1,Loss,No
100373,2022,2014-10-09,KKR,Mumbai,Home,1,5,72,26,0,7,276.92,Not Out,3,3,Loss,Yes
100374,2014,2021-07-02,GT,Ahmedabad,Away,2,2,35,57,1,4,61.4,Not Out,0,4,Win,Yes
100375,2013,2011-08-15,MI,Jaipur,Home,1,1,54,19,13,9,284.21,Caught,2,2,Loss,Yes
100376,2013,2023-05-15,PBKS,Dharamsala,Home,2,7,9,59,2,1,15.25,LBW,0,0,Loss,No
100377,2010,2025-04-22,SRH,Lucknow,Home,1,5,23,38,2,2,60.53,Stumped,3,4,Win,Yes
100378,2011,2021-02-09,LSG,Mumbai,Away,2,3,37,78,4,3,47.44,Bowled,2,4,Loss,No
100379,2023,2012-04-30,DC,Delhi,Home,1,4,6,1,0,0,600.0,LBW,3,4,Loss,Yes
100380,2008,2022-08-30,DC,Delhi,Away,1,3,51,9,4,4,566.67,Caught,4,4,Loss,No
100381,2020,2024-07-17,MI,Chennai,Home,1,4,59,43,7,7,137.21,Stumped,1,0,Loss,No
100382,2022,2025-11-17,SRH,Bengaluru,Away,2,6,0,73,0,0,0.0,Hit Wicket,4,1,Loss,Yes
100383,2012,2014-08-02,MI,Jaipur,Away,2,7,50,69,6,2,72.46,Stumped,0,4,Loss,Yes
100384,2016,2017-07-30,CSK,Ahmedabad,Home,1,3,11,48,1,1,22.92,Caught,4,1,Loss,Yes
100385,2014,2010-05-16,GT,Lucknow,Home,2,3,45,62,5,7,72.58,Bowled,4,5,Win,Yes
100386,2014,2024-07-18,MI,Ahmedabad,Away,1,6,27,67,0,0,40.3,LBW,0,2,Loss,Yes
100387,2011,2019-12-21,PBKS,Bengaluru,Away,1,6,28,27,4,4,103.7,LBW,3,2,Win,Yes
100388,2016,2010-11-11,MI,Dharamsala,Home,1,3,47,27,8,5,174.07,Stumped,2,4,Loss,Yes
100389,2013,2009-11-22,PBKS,Dharamsala,Away,1,1,24,70,3,0,34.29,Run Out,3,0,Loss,Yes
100390,2022,2022-02-12,RR,Delhi,Away,1,2,39,26,8,0,150.0,Hit Wicket,4,3,Loss,Yes
100391,2022,2015-04-04,GT,Ahmedabad,Home,2,6,63,29,8,5,217.24,Hit Wicket,1,3,Loss,No
100392,2023,2008-12-21,CSK,Ahmedabad,Home,2,7,71,45,15,7,157.78,Not Out,2,1,Win,Yes
100393,2020,2024-04-25,CSK,Jaipur,Home,1,5,13,39,3,0,33.33,Run Out,1,4,Loss,Yes
100394,2018,2012-12-18,SRH,Hyderabad,Away,2,6,30,70,3,1,42.86,Caught,0,5,Loss,No
100395,2025,2010-06-26,GT,Chennai,Away,1,6,44,52,9,6,84.62,Caught,3,2,Win,Yes
100396,2008,2025-04-10,KKR,Chennai,Away,1,4,39,69,4,3,56.52,Bowled,4,4,Loss,No
100397,2017,2018-01-17,RR,Mumbai,Home,1,5,57,79,2,4,72.15,Caught,2,0,Loss,Yes
100398,2017,2008-12-29,DC,Hyderabad,Away,1,5,33,41,6,3,80.49,Stumped,3,3,Win,No
100399,2012,2012-07-07,LSG,Hyderabad,Away,1,6,78,54,4,2,144.44,Bowled,0,0,Loss,No
100400,2012,2010-03-12,KKR,Hyderabad,Away,2,5,97,78,13,9,124.36,Not Out,3,1,Loss,No
100401,2019,2013-05-11,KKR,Hyderabad,Home,1,3,0,74,0,0,0.0,Caught,4,4,Loss,No
100402,2011,2021-04-23,GT,Mumbai,Home,1,5,35,68,4,3,51.47,Bowled,0,4,Loss,Yes
100403,2025,2021-04-18,PBKS,Dharamsala,Home,2,6,31,44,7,4,70.45,Run Out,4,3,Loss,No
100404,2017,2012-01-20,MI,Dharamsala,Away,1,5,34,73,4,0,46.58,Not Out,3,5,Win,No
100405,2008,2014-09-23,GT,Mumbai,Home,2,3,69,65,8,2,106.15,Caught,2,4,Win,Yes
100406,2012,2023-01-29,GT,Jaipur,Home,1,7,52,34,12,3,152.94,LBW,1,3,Win,Yes
100407,2012,2019-06-02,SRH,Hyderabad,Home,1,7,33,57,5,0,57.89,Caught,2,5,Win,No
100408,2020,2018-12-23,PBKS,Ahmedabad,Home,2,2,21,49,5,3,42.86,Caught,2,3,Loss,No
100409,2020,2023-07-07,RR,Lucknow,Home,2,3,62,13,13,9,476.92,LBW,2,5,Win,No
100410,2020,2018-08-21,DC,Dharamsala,Home,1,1,19,67,2,1,28.36,Hit Wicket,4,2,Win,Yes
100411,2021,2010-06-27,LSG,Mumbai,Away,1,1,38,45,3,0,84.44,Not Out,4,0,Win,Yes
100412,2011,2010-03-26,KKR,Hyderabad,Home,1,4,52,15,11,2,346.67,Stumped,2,2,Loss,No
100413,2021,2023-10-27,RR,Delhi,Home,2,7,33,10,6,2,330.0,Bowled,2,0,Loss,Yes
100414,2023,2012-10-17,SRH,Chennai,Away,1,6,42,14,2,6,300.0,Run Out,4,1,Loss,Yes
100415,2009,2009-12-06,CSK,Dharamsala,Away,1,3,60,58,0,0,103.45,Stumped,3,5,Loss,No
100416,2008,2019-11-09,GT,Ahmedabad,Away,2,4,38,52,1,4,73.08,Caught,0,1,Loss,No
100417,2017,2017-04-12,MI,Mumbai,Away,1,2,47,69,7,4,68.12,Run Out,1,5,Win,No
100418,2020,2010-09-09,RR,Ahmedabad,Home,1,1,19,57,1,1,33.33,Run Out,1,0,Loss,Yes
100419,2025,2022-09-22,PBKS,Ahmedabad,Away,2,7,18,3,0,3,600.0,Stumped,1,0,Win,Yes
100420,2010,2009-02-14,KKR,Ahmedabad,Home,1,1,36,61,9,0,59.02,Stumped,1,1,Win,No
100421,2011,2018-07-12,KKR,Dharamsala,Home,2,4,57,14,9,3,407.14,Hit Wicket,1,0,Loss,No
100422,2011,2023-08-22,LSG,Chennai,Away,1,3,54,28,12,0,192.86,Caught,1,4,Loss,Yes
100423,2021,2012-01-24,RR,Lucknow,Home,1,4,36,57,2,0,63.16,Caught,4,5,Loss,Yes
100424,2008,2008-06-16,KKR,Mumbai,Away,2,6,64,54,15,2,118.52,Not Out,1,1,Loss,No
100425,2015,2012-03-17,MI,Dharamsala,Home,1,1,27,64,6,2,42.19,Bowled,3,2,Win,Yes
100426,2019,2025-05-14,LSG,Lucknow,Home,1,1,28,60,3,2,46.67,Stumped,1,0,Loss,No
100427,2013,2011-11-17,MI,Bengaluru,Away,1,1,39,37,9,6,105.41,Not Out,0,3,Win,Yes
100428,2008,2019-03-05,LSG,Mumbai,Home,2,3,51,31,11,7,164.52,Bowled,4,4,Loss,Yes
100429,2011,2015-08-11,DC,Mumbai,Home,1,4,49,53,3,1,92.45,Run Out,4,3,Win,Yes
100430,2022,2012-04-15,SRH,Jaipur,Home,1,3,19,59,1,2,32.2,Caught,1,2,Win,No
100431,2012,2010-10-15,GT,Ahmedabad,Away,1,2,36,22,4,4,163.64,Caught,4,1,Loss,No
100432,2014,2021-07-25,GT,Ahmedabad,Away,2,3,12,2,3,2,600.0,Not Out,1,1,Win,Yes
100433,2008,2017-08-31,MI,Bengaluru,Away,1,2,61,65,15,1,93.85,Not Out,3,3,Win,No
100434,2014,2011-04-10,RR,Delhi,Home,2,2,40,12,0,3,333.33,Hit Wicket,2,5,Win,No
100435,2022,2025-08-09,KKR,Hyderabad,Home,1,5,11,48,0,0,22.92,LBW,2,3,Loss,No
100436,2025,2021-03-13,DC,Mumbai,Away,2,4,10,8,2,1,125.0,Run Out,0,0,Win,No
100437,2019,2012-03-23,LSG,Mumbai,Home,1,7,51,18,1,7,283.33,Hit Wicket,4,5,Win,No
100438,2019,2014-04-17,LSG,Hyderabad,Away,1,4,33,7,1,2,471.43,Run Out,3,2,Loss,No
100439,2019,2023-05-25,CSK,Kolkata,Away,1,3,72,12,9,1,600.0,Stumped,1,0,Win,No
100440,2012,2012-11-16,LSG,Bengaluru,Away,2,3,57,54,10,8,105.56,Run Out,3,1,Win,No
100441,2014,2009-09-15,MI,Kolkata,Away,2,7,6,53,1,1,11.32,Run Out,4,4,Loss,Yes
100442,2017,2012-02-23,PBKS,Kolkata,Away,2,3,19,48,2,0,39.58,Bowled,2,1,Win,No
100443,2013,2012-03-24,KKR,Chennai,Home,1,2,53,15,2,7,353.33,Not Out,2,2,Win,No
100444,2019,2011-08-12,RR,Ahmedabad,Home,1,4,39,69,4,0,56.52,Run Out,3,0,Loss,Yes
100445,2008,2024-11-09,LSG,Lucknow,Away,2,6,17,38,4,2,44.74,LBW,4,1,Win,No
100446,2009,2011-06-04,LSG,Mumbai,Away,1,3,24,4,3,4,600.0,LBW,3,1,Win,Yes
100447,2024,2013-04-11,PBKS,Kolkata,Home,2,2,11,11,2,0,100.0,LBW,3,4,Win,No
100448,2020,2011-08-12,SRH,Jaipur,Away,2,3,29,48,0,2,60.42,Hit Wicket,2,2,Win,Yes
100449,2022,2024-12-04,SRH,Ahmedabad,Away,1,5,55,21,6,6,261.9,Bowled,4,1,Win,No
100450,2023,2020-01-29,RR,Mumbai,Away,1,4,0,12,0,0,0.0,Not Out,2,5,Loss,Yes
100451,2014,2012-06-19,SRH,Delhi,Away,2,6,36,6,9,2,600.0,Bowled,4,3,Win,Yes
100452,2012,2014-03-09,PBKS,Ahmedabad,Home,1,1,18,37,3,1,48.65,Hit Wicket,1,3,Loss,No
100453,2010,2021-09-23,RR,Dharamsala,Away,1,6,19,73,3,0,26.03,Hit Wicket,4,2,Loss,Yes
100454,2009,2011-07-29,RR,Ahmedabad,Home,2,4,41,46,2,0,89.13,Caught,2,2,Loss,No
100455,2024,2022-08-17,CSK,Lucknow,Home,2,7,37,24,2,4,154.17,LBW,2,2,Loss,Yes
100456,2025,2021-04-21,RR,Chennai,Home,1,3,5,18,1,0,27.78,Caught,3,3,Win,Yes
100457,2024,2013-04-03,DC,Lucknow,Home,2,3,26,54,6,1,48.15,Stumped,3,0,Loss,Yes
100458,2022,2021-09-12,LSG,Jaipur,Home,1,2,37,39,0,5,94.87,Stumped,1,0,Win,No
100459,2012,2013-01-01,KKR,Mumbai,Away,1,1,68,15,13,0,453.33,Run Out,0,1,Win,No
100460,2009,2009-10-12,PBKS,Bengaluru,Home,2,2,52,16,9,3,325.0,Caught,1,4,Win,Yes
100461,2016,2021-04-19,RR,Jaipur,Home,1,7,40,65,8,4,61.54,Not Out,0,0,Win,Yes
100462,2017,2012-02-24,LSG,Bengaluru,Home,2,2,5,28,1,0,17.86,Stumped,4,5,Win,Yes
100463,2019,2016-10-22,SRH,Kolkata,Home,2,2,83,53,3,7,156.6,Hit Wicket,4,0,Loss,No
100464,2025,2024-06-28,MI,Mumbai,Away,2,5,76,64,3,6,118.75,Stumped,3,2,Loss,Yes
100465,2025,2017-06-06,PBKS,Hyderabad,Home,2,6,54,9,10,5,600.0,Stumped,0,1,Win,No
100466,2022,2020-01-07,CSK,Mumbai,Home,2,1,10,51,1,0,19.61,Bowled,1,5,Loss,Yes
100467,2020,2011-01-18,DC,Hyderabad,Away,2,3,38,36,9,2,105.56,Stumped,3,5,Loss,No
100468,2024,2014-07-20,KKR,Ahmedabad,Home,1,6,0,16,0,0,0.0,Caught,1,3,Win,Yes
100469,2010,2019-06-20,MI,Chennai,Away,2,7,29,78,1,0,37.18,Hit Wicket,4,5,Loss,Yes
100470,2017,2023-02-22,GT,Ahmedabad,Away,2,1,23,70,2,0,32.86,Run Out,3,0,Loss,No
100471,2022,2018-08-09,MI,Bengaluru,Home,2,3,14,72,1,1,19.44,Run Out,1,3,Win,No
100472,2025,2023-09-01,LSG,Dharamsala,Away,2,4,2,61,0,0,3.28,Not Out,2,3,Loss,No
100473,2018,2009-09-03,MI,Dharamsala,Home,1,4,45,17,11,0,264.71,Run Out,2,5,Loss,No
100474,2021,2016-03-04,MI,Kolkata,Home,2,7,17,31,2,2,54.84,Caught,0,0,Loss,Yes
100475,2008,2020-05-15,RR,Bengaluru,Away,1,5,0,55,0,0,0.0,LBW,3,5,Loss,No
100476,2018,2021-02-19,CSK,Ahmedabad,Home,2,2,15,27,2,1,55.56,LBW,2,4,Loss,Yes
100477,2023,2022-07-19,CSK,Lucknow,Home,1,6,33,37,6,1,89.19,Not Out,0,4,Loss,No
100478,2010,2020-12-31,LSG,Ahmedabad,Away,2,5,53,27,5,1,196.3,Run Out,2,5,Loss,Yes
100479,2021,2017-04-26,PBKS,Dharamsala,Away,1,4,36,71,8,6,50.7,Stumped,4,1,Loss,No
100480,2025,2022-01-28,SRH,Dharamsala,Home,1,2,38,67,3,2,56.72,Stumped,1,3,Loss,No
